pitch_type,game_date,release_speed,release_pos_x,release_pos_z,batter,pitcher,events,description,zone,stand,p_throws,type,hit_location,bb_type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
SL,4/19/2024,78.0,3.56,5.32,624431,682052,field_out,hit_into_play,8.0,R,L,X,7.0,fly_ball,2,2,-0.83,-0.31,0.1,2.0,,657077.0,,2,8,Bot,95.42,106.32,-5.957093551,-113.4272316,0.43836349,-5.859912308,23.18995498,-35.19013773,3.14,1.5,243.0,88.3,47.0,78.2,2256.0,6.8,745758,53.75,0.001,0.0,0.0,1.0,0.0,0.0,3.0,70,5,Slider,5,3,5,3,3,5,5,3,Standard,Standard,285.0,-0.01,-0.276,69.8,7.7,0.001,0.276,88.3,2,2,0.939,0.939,26,31,26,32,1,3,,2.0,11.0,2.0,4.1,-0.83,0.83,18.1
FF,4/19/2024,92.7,3.61,5.45,624431,682052,,ball,12.0,R,L,B,,,1,2,1.05,1.09,2.43,3.88,,,657077.0,2,8,Bot,,,-5.415513622,-134.902868,-0.582484243,14.06302886,30.96725823,-18.96327575,3.02,1.57,,,,93.8,2133.0,7.1,745758,53.43,,,,,,,,70,4,4-Seam Fastball,5,3,5,3,3,5,5,3,Standard,Standard,126.0,0.003,0.032,,,,-0.032,,2,2,0.936,0.936,26,31,26,32,1,3,,2.0,11.0,2.0,1.57,1.05,-1.05,24.9
SL,4/19/2024,79.4,3.49,5.33,624431,682052,,blocked_ball,13.0,R,L,B,,,0,2,-0.6,-0.09,-2.32,0.14,,,657077.0,2,8,Bot,,,-11.58548832,-115.0634993,-4.338589365,-2.947462102,23.4142921,-32.21859689,3.11,1.58,,,,79.1,2202.0,6.5,745758,54.0,,,,,,,,70,3,Slider,5,3,5,3,3,5,5,3,Standard,Standard,287.0,0.0,0.023,,,,-0.023,,2,2,0.936,0.936,26,31,26,32,1,3,,2.0,11.0,2.0,3.76,-0.6,0.6,19.6
SL,4/19/2024,78.6,3.5,5.35,624431,682052,,swinging_strike,13.0,R,L,S,,,0,1,-0.71,-0.13,-0.76,1.11,,,657077.0,2,8,Bot,,,-7.935406996,-114.2255255,-2.068073285,-4.658042816,22.11075606,-33.14343989,3.14,1.5,,,,78.7,2246.0,6.5,745758,53.96,,,,,,,,70,2,Slider,5,3,5,3,3,5,5,3,Standard,Standard,286.0,0.0,-0.046,28.9,5.5,,0.046,,2,2,0.936,0.936,26,31,26,32,1,3,,2.0,11.0,2.0,3.85,-0.71,0.71,21.4
SL,4/19/2024,78.3,3.61,5.46,624431,682052,,called_strike,2.0,R,L,S,,,0,0,-0.33,-0.19,0.13,2.56,,,657077.0,2,8,Bot,,,-6.944784237,-113.794341,0.982463926,-1.623302803,20.57587451,-34.23258197,3.0,1.4,,,,78.9,2264.0,6.7,745758,53.75,,,,,,,,70,1,Slider,5,3,5,3,3,5,5,3,Standard,Standard,284.0,0.0,-0.039,,,,0.039,,2,2,0.936,0.936,26,31,26,32,1,3,,2.0,11.0,2.0,3.91,-0.33,0.33,22.8
FF,4/19/2024,91.9,3.43,5.58,657077,682052,hit_by_pitch,hit_by_pitch,12.0,L,L,B,,,0,0,1.24,0.93,2.88,3.19,,,,2,8,Bot,,,-4.137299559,-133.6184329,-2.124572707,15.73137884,34.04860921,-20.92515107,3.53,1.57,,,,92.2,2285.0,6.9,745758,53.57,,0.720192,0.7,1.0,0.0,0.0,,69,1,4-Seam Fastball,5,3,5,3,3,5,5,3,Infield shade,Standard,124.0,0.004,0.13,,,,-0.13,,2,2,0.932,0.932,26,28,26,28,1,3,,2.0,11.0,1.0,1.82,1.24,1.24,25.0
SL,4/19/2024,79.7,3.52,5.36,650402,682052,field_out,hit_into_play,5.0,R,L,X,9.0,fly_ball,2,1,-0.83,0.18,0.24,2.29,,,,1,8,Bot,172.89,96.65,-5.687555393,-115.8772631,-0.223521815,-6.080175158,25.55224586,-30.79908849,3.22,1.54,280.0,90.1,42.0,79.6,2411.0,6.6,745758,53.85,0.009,0.012,0.0,1.0,0.0,0.0,3.0,68,4,Slider,5,3,5,3,3,5,5,3,Standard,Standard,282.0,-0.005,-0.191,65.8,7.6,0.022,0.191,90.1,2,2,0.937,0.937,26,27,26,28,1,3,,2.0,11.0,1.0,3.47,-0.83,0.83,21.8
CH,4/19/2024,84.4,3.32,5.34,650402,682052,,ball,13.0,R,L,B,,,1,1,1.59,0.97,-1.33,2.08,,,,1,8,Bot,,,-14.09687953,-121.961749,-2.998420624,18.88659594,27.49251376,-22.05016973,3.29,1.63,,,,84.4,2183.0,7.0,745758,53.49,,,,,,,,68,3,Changeup,5,3,5,3,3,5,5,3,Standard,Standard,112.0,0.0,0.037,,,,-0.037,,2,2,0.937,0.937,26,27,26,28,1,3,,2.0,11.0,1.0,2.31,1.59,-1.59,21.4
FF,4/19/2024,92.9,3.41,5.53,650402,682052,,ball,12.0,R,L,B,,,0,1,1.34,0.96,1.88,3.23,,,,1,8,Bot,,,-6.894591519,-134.8926757,-2.102209577,17.86638713,35.37994042,-20.36496403,3.29,1.55,,,,92.8,2259.0,6.8,745758,53.67,,,,,,,,68,2,4-Seam Fastball,5,3,5,3,3,5,5,3,Standard,Standard,121.0,0.0,0.015,,,,-0.015,,2,2,0.937,0.937,26,27,26,28,1,3,,2.0,11.0,1.0,1.74,1.34,-1.34,26.0
SL,4/19/2024,79.0,3.5,5.5,650402,682052,,called_strike,2.0,R,L,S,,,0,0,-0.4,0.26,0.23,3.21,,,,1,8,Bot,,,-6.412546626,-114.9255922,1.360180337,-2.374533309,21.65924173,-30.32316544,3.13,1.4,,,,79.4,2157.0,6.6,745758,53.9,,,,,,,,68,1,Slider,5,3,5,3,3,5,5,3,Infield shade,Standard,283.0,0.0,-0.023,,,,0.023,,2,2,0.937,0.937,26,27,26,28,1,3,,2.0,11.0,1.0,3.39,-0.4,0.4,22.7
SL,4/19/2024,79.1,3.36,5.42,519203,682052,field_out,hit_into_play,13.0,L,L,X,3.0,ground_ball,0,1,-0.86,-0.18,-0.45,1.24,,,,0,8,Bot,158.88,170.23,-6.764407647,-114.9825211,-1.896584162,-6.142170274,23.89453523,-33.61156785,3.73,1.8,15.0,77.1,-4.0,79.4,2270.0,6.8,745758,53.67,0.089,0.072,0.0,1.0,0.0,0.0,2.0,67,2,Slider,5,3,5,3,3,5,5,3,Infield shade,Standard,289.0,-0.005,-0.195,67.0,7.7,0.09,0.195,88.0,2,2,0.942,0.942,26,34,26,35,1,3,,2.0,11.0,1.0,3.87,-0.86,-0.86,26.0
FF,4/19/2024,91.7,3.19,5.61,519203,682052,,called_strike,1.0,L,L,S,,,0,0,1.51,1.07,-0.61,3.11,,,,0,8,Bot,,,-13.02188761,-132.8308726,-2.694079264,20.79818053,31.5543743,-19.18301552,3.64,1.72,,,,92.3,2203.0,7.1,745758,53.36,,,,,,,,67,1,4-Seam Fastball,5,3,5,3,3,5,5,3,Infield shade,Standard,125.0,0.0,-0.033,,,,0.033,,2,2,0.942,0.942,26,34,26,35,1,3,,2.0,11.0,1.0,1.69,1.51,1.51,28.5
SL,4/30/2024,76.2,3.82,5.16,686894,682052,field_out,hit_into_play,14.0,R,L,X,6.0,ground_ball,2,1,-0.46,-0.23,1.37,2.07,668930.0,,,2,7,Bot,112.76,159.3,-4.36787029,-110.8705803,0.994347894,-2.999746817,19.7170168,-34.4532066,3.26,1.5,46.0,74.1,2.0,77.0,2154.0,6.8,745997,53.66,0.1,0.112,0.0,1.0,0.0,0.0,2.0,62,4,Slider,8,2,8,2,2,8,8,2,Infield shade,Standard,287.0,-0.001,-0.387,71.3,8.1,0.1,0.387,88.0,6,6,0.994,0.994,26,25,26,25,2,3,11.0,2.0,5.0,1.0,4.15,-0.46,0.46,23.8
FF,4/30/2024,88.8,3.62,5.26,686894,682052,,ball,11.0,R,L,B,,,1,1,0.73,1.02,-0.2,4.51,668930.0,,,2,7,Bot,,,-10.96678645,-128.8569817,2.135777284,10.40728115,25.84310622,-21.49857697,3.49,1.63,,,,89.5,2119.0,6.8,745997,53.68,,,,,,,,62,3,4-Seam Fastball,8,2,8,2,2,8,8,2,Standard,Standard,129.0,0.0,0.057,,,,-0.057,,6,6,0.994,0.994,26,25,26,25,2,3,11.0,2.0,5.0,1.0,1.88,0.73,-0.73,25.8
SL,4/30/2024,77.1,3.65,5.19,686894,682052,,called_strike,4.0,R,L,S,,,1,0,-0.61,-0.13,-0.56,2.17,668930.0,,,2,7,Bot,,,-7.904689171,-112.0546607,0.820313707,-3.695798162,20.36555314,-33.68490068,3.39,1.51,,,,77.7,2191.0,6.8,745997,53.71,,,,,,,,62,2,Slider,8,2,8,2,2,8,8,2,Standard,Standard,295.0,0.0,-0.047,,,,0.047,,6,6,0.994,0.994,26,25,26,25,2,3,11.0,2.0,5.0,1.0,3.98,-0.61,0.61,23.1
SL,4/30/2024,78.0,3.57,5.26,686894,682052,,ball,13.0,R,L,B,,,0,0,-0.48,-0.54,-1.32,2.04,,668930.0,,2,7,Bot,,,-9.706942561,-113.1884433,1.050597693,-2.26003726,21.57566125,-37.21905787,3.4,1.51,,,,78.4,2242.0,6.8,745997,53.67,,,,,,,,62,1,Slider,8,2,8,2,2,8,8,2,Standard,Standard,288.0,0.0,0.016,,,,-0.016,,6,6,0.994,0.994,26,25,26,25,2,3,11.0,2.0,5.0,1.0,4.32,-0.48,0.48,25.4
FF,4/30/2024,90.8,3.55,5.29,668930,682052,double,hit_into_play,9.0,L,L,X,8.0,line_drive,2,1,1.28,1.01,0.53,1.65,,687401.0,694192.0,2,7,Bot,160.01,61.18,-10.36995646,-131.8317397,-5.372631647,17.12622882,27.86064847,-19.4099088,3.22,1.49,350.0,97.0,19.0,91.6,2173.0,6.9,745997,53.64,0.34,0.39,1.25,1.0,1.0,1.0,4.0,61,4,4-Seam Fastball,6,2,6,2,2,8,8,2,Standard,Standard,119.0,0.021,1.513,70.5,6.6,0.586,-1.513,97.0,4,4,0.973,0.973,26,24,26,25,2,3,11.0,1.0,5.0,1.0,1.77,1.28,1.28,24.0
SL,4/30/2024,76.8,3.59,5.14,668930,682052,,ball,7.0,L,L,B,,,1,1,-0.78,-0.09,-0.48,1.42,,687401.0,694192.0,2,7,Bot,,,-7.25812839,-111.6479707,-0.675646936,-5.142246268,20.57782085,-33.03927271,3.01,1.49,,,,77.2,2282.0,6.7,745997,53.78,,,,,,,,61,3,Slider,6,2,6,2,2,6,6,2,Standard,Standard,282.0,0.0,0.067,,,,-0.067,,4,4,0.973,0.973,26,24,26,25,2,3,11.0,1.0,5.0,1.0,3.97,-0.78,-0.78,22.2
FF,4/30/2024,90.4,3.31,5.36,668930,682052,,ball,11.0,L,L,B,,,0,1,1.22,0.92,-1.31,2.73,,687401.0,694192.0,2,7,Bot,,,-14.21741832,-130.8930729,-2.541839796,17.01911367,27.24522452,-21.25773018,3.09,1.4,,,,91.0,2137.0,6.9,745997,53.59,,,,,,,,61,2,4-Seam Fastball,6,2,6,2,2,6,6,2,Standard,Standard,130.0,0.0,0.053,,,,-0.053,,4,4,0.973,0.973,26,24,26,25,2,3,11.0,1.0,5.0,1.0,1.9,1.22,1.22,26.7
FF,4/30/2024,88.8,3.43,5.26,668930,682052,,called_strike,12.0,L,L,S,,,0,0,1.11,0.96,0.43,3.35,,687401.0,694192.0,2,7,Bot,,,-9.751552467,-128.9637321,-0.619559114,14.45815743,26.80783668,-21.49618822,3.15,1.41,,,,89.5,2090.0,6.8,745997,53.69,,,,,,,,61,1,4-Seam Fastball,6,2,6,2,2,6,6,2,Standard,Standard,130.0,0.0,-0.077,,,,0.077,,4,4,0.973,0.973,26,24,26,25,2,3,11.0,1.0,5.0,1.0,1.94,1.11,1.11,25.1
FF,4/30/2024,89.2,3.62,5.27,694192,682052,walk,ball,12.0,R,L,B,,,3,2,0.83,1.14,0.17,4.27,,687401.0,,2,7,Bot,,,-10.336103,-129.4949848,1.19992609,11.4661457,26.39345399,-19.79474913,3.32,1.55,,,,90.2,2197.0,7.0,745997,53.5,,0.689131,0.7,1.0,0.0,0.0,,60,10,4-Seam Fastball,6,2,6,2,2,6,6,2,Standard,Standard,127.0,0.001,0.127,,,,-0.127,,4,4,0.972,0.972,26,20,26,20,2,3,11.0,1.0,5.0,3.0,1.73,0.83,-0.83,24.7
SL,4/30/2024,77.6,3.67,5.14,694192,682052,,foul,14.0,R,L,S,,,3,2,-0.84,-0.27,1.18,2.06,,687401.0,,2,7,Bot,,,-3.823624909,-112.9495222,0.860470475,-6.445951572,20.82504473,-34.89883731,3.43,1.62,,,,78.3,2296.0,6.8,745997,53.73,,,,,,,,60,9,Slider,6,2,6,2,2,6,6,2,Standard,Standard,289.0,0.0,0.0,,,,0.0,,4,4,0.972,0.972,26,20,26,20,2,3,11.0,1.0,5.0,3.0,4.06,-0.84,0.84,21.7
